,Symbol,MarketCapitalization,BookValue,EPS,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,Beta,totalRevenue,operatingIncome,operatingExpenses,netIncome,totalAssets,totalLiabilities,totalShareholderEquity,DividendPerShare,DividendYield,PEGRatio,currentDebt
393,REG,0.001795227749904478,0.2026837344338604,0.06085291841472853,0.01033312294763603,0.06085291841472853,0.002709245098510717,0.31454219030520647,0.35902085222121494,0.0009989306914479877,0.1562493865613741,0.01880437010667524,0.15128052587609372,0.002533983079391896,0.0013498073582402135,0.07536376851388238,0.0,2.7151289735067794e-07,0.1643002432895944,0.02885618701733507
394,REGN,0.03139946681605046,0.32595316361542337,0.12740825220968596,0.037233854736767776,0.12740825220968596,0.003097196171788583,0.2642728904847397,0.031429434874584466,0.02035485323617309,0.16482080680139277,0.057770796819755846,0.18180187310381216,0.008598110516785544,0.002068667782039338,0.13957036486682925,0.0,0.0,0.1601942328401069,0.017674445768242366
395,RF,0.003428272411182402,0.19074669481968473,0.060832552645513426,0.0368984146040041,0.060832552645513426,0.003190176181086584,0.3181328545780969,0.3695980658809308,0.010840463421623613,0.1609909193803406,0.01801168030177145,0.16677659059930527,0.041931682931241936,0.04124769167689829,0.1071826595383845,0.044000000000000004,3.3115875123091836e-07,0.16220137199377818,0.0
396,RSG,0.01571327859018565,0.20017635626364663,0.06702374648690482,0.030344532325835956,0.06702374648690482,0.003680725885313968,0.28473967684021545,0.20217588395285588,0.024613910836369594,0.1612451508108622,0.024877344702322113,0.16011595655806182,0.007499006897942709,0.005703051043374048,0.08695750488588827,0.101,7.642125028405808e-08,0.16127906512982093,0.003920171062009979
397,RMD,0.006802837973908071,0.19878470139405427,0.06883629994704901,0.016781090003884044,0.06883629994704901,0.002959329261450168,0.30700179533213645,0.2082200060441221,0.005831820526466615,0.15852392626640516,0.02166732972291122,0.1549272831200809,0.0014127156279332967,0.0007390146824660766,0.06900942613021498,0.09200000000000001,6.461634170359383e-08,0.16014836676903443,6.474984796667691e-05
398,RVTY,0.0022011564660525127,0.2187717446073374,0.05946804610810151,0.0152568721090357,0.05946804610810151,0.0020070857179499513,0.24021543985637345,0.33303112722877004,0.0044177704998567165,0.15768331662937074,0.021808876059020092,0.15203956382183528,0.0034263098642838084,0.001961910923489026,0.0795176328073264,0.014000000000000002,1.6775396403817627e-08,0.16558648745662666,0.0030794365939304374
399,RHI,0.000850569403561119,0.18960697746958755,0.0644372937965867,0.019905939938561493,0.0644372937965867,0.0019141057086519502,0.20933572710951526,0.3844061650045331,0.010860359438326441,0.15800281231370042,0.027149327139417683,0.15281993580442332,0.0003791330273438283,0.0003756074832875673,0.060735412595093116,0.096,1.4725070176684362e-07,0.1596268894827105,0.0015817939801343124
400,ROK,0.008511689357382644,0.19939055114331647,0.07789906724776996,0.022655450019420223,0.07789906724776996,0.0017858574199650526,0.27504488330341115,0.42731943185252347,0.01406623817906415,0.15798960610328233,0.03142644017635679,0.15923492942883524,0.002655096531076666,0.0022570006819174716,0.06717361458821249,0.23950000000000002,1.0935073211377417e-07,0.1605103098951063,0.0006754856892504267
401,ROL,0.004882288152442046,0.18187369532355976,0.05822573418598021,0.012373433141485118,0.05822573418598021,0.003773705894611969,0.31669658886894075,0.19310970081595652,0.0034047324681704674,0.15714480607563439,0.019735889334295573,0.15027568042914302,0.0001492145125248837,0.00021520020516517134,0.05976191429909712,0.026000000000000002,8.574091495284565e-08,0.16112950185458463,9.808601489599613e-05
402,ROP,0.016941832206999758,0.2783969575545265,0.0825220968595984,0.02281345997669574,0.0825220968595984,0.0006252104073486268,0.3080789946140036,0.304925959504382,0.007791050886314324,0.15937200300671325,0.034688555608788724,0.18699995603042693,0.00693350330779441,0.0032058095585898376,0.10747597435110559,0.1399,3.417210378555442e-08,0.16046344673553226,0.004572116107685366
403,ROST,0.013861813317738012,0.18866521102766515,0.06682008879475379,0.03130716164683451,0.06682008879475379,0.0042482245627534915,0.29048473967684024,0.31520096705953465,0.029604924059442424,0.15441205147700468,0.030979289599922372,0.160331011739876,0.0032316157196078396,0.0026677223348738014,0.06952201637782049,0.06575,5.716060996856377e-08,0.1602430901766841,0.03779468112236557
404,RCL,0.008041269331410713,0.19155649398949062,0.0693658099466417,0.01673494933088521,0.0693658099466417,0.09055932284903574,0.3622980251346499,0.7685101239045028,0.011088125434969502,0.15442890591925074,0.03237625611760354,0.12807490656465725,0.008788102092878025,0.009124244011492547,0.06493567425258023,0.03900000000000001,0.0010314559223553415,0.1588730905755195,0.013651683482969
405,SPGI,0.0424455392219558,0.24581903687885404,0.07329640340515661,0.03897726068994739,0.07329640340515661,0.004366854229788872,0.2883303411131059,0.35539437896645515,0.018823433086338888,0.1647622709325131,0.04047473209899753,0.17012707206613023,0.016105627123451004,0.0066285888156226245,0.16614604364188457,0.18000000000000002,5.1568811167291223e-08,0.16075958202050014,0.00030733618000745454
406,CRM,0.08870605183464468,0.2164683158576673,0.06187120687548369,0.10772924684862824,0.06187120687548369,0.019067314320524536,0.3026929982046679,0.3856149894227863,0.05010684897858927,0.1583038853992967,0.14743500330517365,0.14886338653651673,0.026547288896084507,0.011964934684828168,0.2441878119296432,0.0,0.0,0.1597734614924421,0.009409718362355896
407,SBAC,0.00561749209828678,0.15184634210715742,0.06578143456478353,0.014803489460117935,0.06578143456478353,0.002802225107808718,0.2657091561938959,0.17255968570565125,0.0033069210300077784,0.1580779671853535,0.01876072968531108,0.15109201952249043,0.002458883078217523,0.004663842374760177,0.03862415001695928,0.163,9.692451255539073e-08,0.1600566346268895,0.00017186631530076443
408,SLB,0.019960957492496618,0.1889891306955875,0.06246181418272169,0.029028812541930023,0.06246181418272169,0.0033248368842078266,0.31274685816876124,0.486854034451496,0.05243050722561101,0.17016873882202505,0.023051312062974172,0.1839950754078178,0.012658186676197832,0.007846690319792703,0.1208857590489881,0.05,1.453867688330861e-07,0.15916025206397322,0.08397470939729414
409,STX,0.00410170136176807,0.1753125224944214,0.0493869903466254,0.021560855901980862,0.0493869903466254,0.0001795476041616573,0.19892280071813287,0.31912964641885766,0.011086093257461006,0.15534037203756665,0.021783823449145808,0.14238227146814403,0.0016322175890005977,0.0025571831066248506,0.05179526109217773,0.13999999999999999,1.9447033608870065e-07,0.15920412395804254,0.00041196126256318373
410,SRE,0.012187774814236836,0.20657676896129762,0.06533338764205125,0.026446806256841218,0.06533338764205125,0.004732361852546531,0.2341113105924596,0.21879721970383803,0.02263888320301306,0.16385291296947496,0.06261636333864991,0.1658444356505298,0.02101397231374932,0.01521666391316635,0.14325908936733803,0.11775000000000001,2.1248835444835662e-07,0.16173573166354246,0.028582264740693274
411,NOW,0.05152829940997691,0.20285769129255946,0.07374445032788889,0.03128420606616998,0.07374445032788889,0.006162330271405442,0.3540394973070018,0.2985796313085525,0.013684856920620627,0.157725006695985,0.05237942180686869,0.16225651848920547,0.004315227962413038,0.002854816085497267,0.08030946650945682,0.0,0.0,0.161300003988354,0.014935230534830344
412,SHW,0.02371338799687257,0.18928305780166518,0.07539407763431225,0.04740784223720914,0.07539407763431225,0.0029785665047532025,0.26355475763016156,0.34542157751586583,0.034586645924591645,0.16341702594586188,0.05331578660100793,0.16479883920327132,0.005736287367799934,0.005740106942138044,0.0656892736581978,0.121,4.846225627769537e-08,0.16231902843696408,0.006399785518580761
413,SPG,0.015414526630858608,0.1859958730234902,0.0707506822532687,0.025186668020197027,0.0707506822532687,0.0035460651821927255,0.2947935368043088,0.5058930190389846,0.007659470258320711,0.1616595523626027,0.023477940240034446,0.16584914039484674,0.00857929969662505,0.008614305634266402,0.06580693553857833,0.37250000000000005,3.2991612927508e-07,0.17284529174809557,0.17340485517926854
414,SWKS,0.0034923138875154504,0.20382345178395758,0.06802166917844488,0.01774434165460259,0.06802166917844488,0.0023757995479247824,0.22764811490125675,0.4206708975521306,0.006704056986121915,0.15850908493964974,0.020202798178212536,0.15567691157718858,0.0018698431746104252,0.0006566601708170212,0.07531762311630837,0.13,1.6091954328106538e-07,0.15957304670362543,0.0019577968573240827
415,SJM,0.0025569382063374523,0.2221309115339396,0.05655574111034174,0.01826030154302461,0.05655574111034174,0.003385754821334103,0.21867145421903053,0.07071622846781506,0.012950096205019038,0.15641928962079124,0.024438272091598795,0.14623136789341776,0.003661436928891846,0.0022446091893707915,0.07922019608159837,0.20800000000000002,2.062752446691649e-07,0.15988812667012325,7.84688119167969e-06
416,SNA,0.0025975562788876664,0.23823091873215443,0.09474155838866036,0.01705139295928816,0.09474155838866036,0.003437054136808862,0.2764811490125673,0.30069507404049567,0.00692430507225611,0.15868663654193416,0.015130417907370235,0.15505166424834013,0.0014730545689849194,0.0006938050037380508,0.0701445576857849,0.336,1.7645231772904468e-07,0.15997786463526503,0.00012555009906687505
417,SO,0.021503106932590537,0.19776495429133575,0.06211559610606493,0.05401027506090887,0.06211559610606493,0.0030491030635309965,0.2021543985637343,0.1508008461770928,0.046939861628525814,0.16767826440068775,0.026817390671526383,0.17812074044761025,0.03638362903223863,0.029712931509641605,0.15389659683749776,0.13799999999999998,2.597079887702136e-07,0.16083735492362303,0.04508033244619982
418,LUV,0.00431115351790858,0.19108261151234496,0.058083173801474486,0.03262596659722468,0.058083173801474486,0.0022315202231520228,0.2998204667863555,0.3417951042611061,0.04133622630695542,0.15656292929903837,0.17325174507104604,0.15112342259156664,0.009527871450580835,0.00766111437878261,0.08963545620467431,0.036,1.3793103709805605e-07,0.15875144577832728,0.0001896329621322592
419,SWK,0.0024837461613452646,0.21673824891426927,0.05270661072868723,0.02572075491684616,0.05270661072868723,0.0,0.23949730700179533,0.4082804472650348,0.02674646907110984,0.15574148313907776,0.041225522005179115,0.15637778657169238,0.00638290078227721,0.004482963343030219,0.08704181674284883,0.16100000000000003,2.261571959625784e-07,0.15962190404020263,0.013739888966631138
420,SBUX,0.0334170700567466,0.1759423662931593,0.06415217302757525,0.04326030154302461,0.06415217302757525,0.0038827169399958325,0.29156193895870736,0.2979752190994258,0.05790576001965039,0.16875998997762245,0.04324380052518906,0.1833047531108473,0.0076061526483853625,0.011058784558812915,0.029842520956826515,0.11000000000000001,1.453867688330861e-07,0.1596059506241774,0.012111007212591628
421,STT,0.005147321837310837,0.2238644816085611,0.06789947456315426,0.05977896260725257,0.06789947456315426,0.0009073566424598022,0.2481149012567325,0.4660018132366274,0.01888729684365661,0.15418477462610483,0.03985008460031657,0.17142857142857143,0.08183979064196324,0.08185799225033684,0.13704391646342448,0.132,2.3547686063136598e-07,0.1635225142583656,0.021408907517966088
422,STLD,0.0045803915267727206,0.21345106413609427,0.0863508614720378,0.03325196409025105,0.0863508614720378,0.0023020567819298163,0.21795332136445245,0.424901783016017,0.03544729029352766,0.16707740126662116,0.02088753919208214,0.18100227762388427,0.003434532468244803,0.0017594967820805736,0.08193225009287225,0.085,8.449829299700731e-08,0.1691361225222351,0.00037491090520313614
423,STE,0.005200999829734657,0.21953355567819183,0.06814386379373549,0.015781981568447442,0.06814386379373549,0.003655076227576589,0.3152603231597846,0.23934723481414327,0.007113176403160437,0.15665836868525415,0.025716719327078773,0.14797546497823505,0.002523508395113395,0.0013653666854604304,0.07529984978922036,0.099,5.7781920946482935e-08,0.16511785586088623,0.00039234405958398454
424,SYK,0.03975211422430037,0.20985795522710368,0.07331676917437172,0.0576515659757777,0.07331676917437172,0.006486157200339859,0.3044883303411131,0.27258990631610763,0.029205387481066037,0.16221563663697394,0.06723147738230247,0.16777030295035833,0.009636218019418668,0.005970179606383942,0.10934375656162679,0.0,5.8403231924402116e-08,0.16141566625453677,0.0077880295827420926
425,SYF,0.003167307106331685,0.19992441874415146,0.06710520956376523,0.042878959076303805,0.06710520956376523,0.0026258837108642337,0.25493716337522443,0.48866727107887586,0.017536332746550948,0.15372901564700495,0.024482543225000455,0.16671503319702766,0.03163166314658535,0.030666602120231805,0.10057984591281313,0.048,1.5719167741355035e-07,0.15871754476927374,0.10450738017485467
426,SNPS,0.02622789052120891,0.20475921971351105,0.07270579609791862,0.024278719854524913,0.07270579609791862,0.0073197710768046955,0.3500897666068223,0.3218495013599275,0.008562032177508495,0.15882068368166855,0.03456888406421134,0.15784978235061337,0.0023901334959607508,0.0011916969529468051,0.07552632888084893,0.0,0.0,0.16088222390619392,0.004380913769314771
427,SYY,0.010793095092209977,0.1833703241596084,0.06486497495010388,0.06095189082306416,0.06486497495010388,0.00943586784013851,0.2754039497307002,0.3520701118162587,0.12397867114258812,0.162642341521155,0.08044882438914933,0.1626005716044497,0.005798278252884745,0.0061316019196852815,0.06215696864955664,0.0995,1.5594905545771202e-07,0.15990507717465002,0.00040901868211630385
428,TMUS,0.059815028417264104,0.21297118314657965,0.0706488534071932,0.21616026976448574,0.0706488534071932,0.004504721140127287,0.2657091561938959,0.1483831973405863,0.12586564047979695,0.18689358135837775,0.16094073126209116,0.22017324011783845,0.056249258987590575,0.04234395338593235,0.26471984882011856,0.065,4.9704878233533715e-08,0.1590276392932637,0.03190411111183768
429,TROW,0.005914051640357645,0.20597091921203542,0.07233921225204676,0.021988983439850292,0.07233921225204676,0.005277417079465847,0.28976660682226213,0.4255061952251436,0.00961951938428788,0.1612062708979532,0.03919935958470038,0.16073429187002594,0.0027476960041413435,0.0005417572399296222,0.08422302262852713,0.0,2.895309157103339e-07,0.18551828660311892,0.0026018950218077907
430,TTWO,0.007343544883603077,0.21043981092689013,0.0387967903547717,0.01525374280569189,0.0387967903547717,0.0015966911941518783,0.251705565529623,0.22846781504986402,0.007500552667130635,0.15356226402052858,0.035171292899031495,0.13714373653431824,0.003899062514501673,0.0019834392148821473,0.08487878151599826,5e-05,1.0,0.16048039724005905,0.008806816324128506
431,TPR,0.001257165335314608,0.18746550855387864,0.06462058571952263,0.02677518449207302,0.06462058571952263,0.003260712739864378,0.2725314183123878,0.4632819582955576,0.00990199369550088,0.1586114687103101,0.03577532096571716,0.15526535637338962,0.0015123540800999018,0.0013962959101463824,0.06302650493434335,0.065,2.068965556470841e-07,0.16031687472580067,0.00017132357268500657
432,TRGP,0.004379724750163714,0.18724356359622815,0.06429473341208097,0.024115055965537945,0.06429473341208097,0.0036871382997483134,0.16409335727109514,0.6527651858567542,0.033267777459368736,0.15981372201726268,0.021601280830599236,0.15754737721496723,0.004908268501668987,0.004970055721103195,0.06427955356710223,0.09250000000000001,1.4290152492140941e-07,0.16056415267419138,0.00022429002072884449
433,TGT,0.019913715357280048,0.19676920123809297,0.0725225041749827,0.12493820839659618,0.0725225041749827,0.004357235608137354,0.24703770197486535,0.3348443638561499,0.17693044581815207,0.16439075176471604,0.15439102933417426,0.17148133491623796,0.01412591425103377,0.012443104002478774,0.09195160951657971,0.217,1.863932933757514e-07,0.15935368723327883,0.0008500787957652998
434,TEL,0.01235777115470833,0.20597091921203542,0.07796016455541527,0.02856096183044384,0.07796016455541527,0.014787027685599322,0.2610412926391382,0.42429737080689034,0.02511974454497073,0.1610557192351889,0.03068050190123292,0.1638306292045904,0.005495577862220668,0.002943157348150634,0.09298208776832007,0.1165,1.0189500037874411e-07,0.16008255892793047,0.0044596441439379575
435,TDY,0.004661891864885592,0.2898241236173429,0.09419168261985256,0.0165349917022704,0.09419168261985256,0.004309142499879768,0.2639138240574506,0.30945905107283167,0.007933188684652228,0.15817860567992328,0.022483064775339158,0.15396913335971507,0.0034874820095537225,0.001794157683995655,0.08205772616413354,0.0,0.0,0.15923503370159137,0.001962374204685896
436,TFX,0.0018931439645186786,0.2355735777527173,0.07392774225082482,0.013091376540376402,0.07392774225082482,0.00428669904935956,0.2933572710951526,0.3439105469930493,0.003509564007041389,0.15715849396497353,0.021898758588903108,0.15022766565536647,0.0014608452479519265,0.0008232916541430081,0.06866075945278051,0.068,3.3550792807635255e-08,0.16004367247636903,0.0005721684202266441
437,TER,0.0031105514576864526,0.19042277515176237,0.06209523033684983,0.014490797464778788,0.06209523033684983,0.002183427114894436,0.23195691202872532,0.47174372922333035,0.00416104310803619,0.1578760745975929,0.020523685056369888,0.15332630699555908,0.0005256230466780115,0.0002730450560301494,0.06358694942903752,0.022000000000000002,2.9201615962201058e-08,0.15954413113707974,0.0003277053757675231
438,TSLA,0.19575304211376476,0.19230030952323823,0.06529265610362103,0.09828837258571378,0.06529265610362103,0.006765097228233862,0.2746858168761221,0.7325475974614688,0.1574634625619192,0.1752836073647195,0.0674255426246111,0.27891658971991384,0.028667552103392134,0.012711685156720217,0.2579975126387027,0.0,0.0,0.16041060104494875,0.012914658627972824
439,TXN,0.04544149183053357,0.19165846869976247,0.07091360840698954,0.0670306486352883,0.07091360840698954,0.0022219016015005053,0.21651705565529622,0.31127228770021154,0.027664469644246122,0.1719140149126066,0.036611620869291,0.2042826364156004,0.008398283419296725,0.004542193491614591,0.11025148191817549,0.251,1.9881951293413486e-07,0.16137179436046745,0.003916901528180112
440,TXT,0.003600161066167779,0.20171797394246227,0.06584253187242883,0.015324317644150985,0.06584253187242883,0.002994597540839065,0.2872531418312388,0.3898458748866727,0.020067957587915013,0.1521457391935442,0.09728126724603227,0.15460581277755792,0.004016660843247825,0.0026831731624224375,0.07864584174567538,0.004,5.591798801272542e-09,0.1596956885893192,0.027823733310664567
441,TMO,0.06633984300277654,0.2529272740360391,0.08806158608610648,0.0901009851347057,0.08806158608610648,0.003363311370813896,0.244524236983842,0.24085826533695984,0.07141441847136365,0.1742079297742373,0.09264189504709114,0.20815195884447962,0.02608470090066857,0.0157256637385886,0.1977323017783018,0.06999999999999999,1.5532774447979286e-08,0.1609769473138436,0.03648145847365083
442,TJX,0.03417963336926343,0.1841003431149075,0.06374485764327319,0.06710126761060697,0.06374485764327319,0.003613395533753347,0.29443447037701975,0.2611060743427017,0.0809448561018545,0.14279080014860768,0.07503653884640342,0.17779536560699993,0.0073069032460410695,0.006479179431806192,0.07622631757466122,0.06465,8.387698201908813e-08,0.16020320663662108,0.0032695338298665377
443,TSCO,0.0062444407129247665,0.19243227679535477,0.07706407070995072,0.028195526287913567,0.07706407070995072,0.0029817727119703747,0.23087971274685817,0.2505288606829858,0.022255237237483114,0.1591785603200249,0.03580151370889001,0.15660829266147824,0.0018871158555720032,0.0018731531525335518,0.06226613473745417,0.20600000000000002,1.1618515287088506e-07,0.16068380329438042,2.0787696090291445e-05
444,TT,0.01814892463026908,0.19881469395589893,0.07466090994256853,0.028162847357084853,0.07466090994256853,0.0037031693358341752,0.2929982046678636,0.3711090964037474,0.027525279403938268,0.16233011638053932,0.03477891723723869,0.16483225607879345,0.004862391780707678,0.0036302922901111654,0.0782653077705813,0.15000000000000002,7.579993930613892e-08,0.16082937821561044,0.005243678356339953
445,TDG,0.018216544895928454,0.15899057033855604,0.10443566453504949,0.023207160764097318,0.10443566453504949,0.0046778563298545996,0.36301615798922804,0.4294348745844666,0.009777704998567161,0.16239275624022603,0.02040110859769669,0.15844875346260387,0.005020162943038034,0.00646821088577205,0.04925944470466623,0.0,0.0,0.16219937781677501,0.002779103755386557
446,TRV,0.013789800202001592,0.23297622189696954,0.0825628283980286,0.043832315243105824,0.0825628283980286,0.0065053944436428935,0.303770197486535,0.1786038077969175,0.059393294305481646,0.10421976654772294,0.04356764689829162,0.1720265576221255,0.031150789961970078,0.027874366036567177,0.12531455429392857,0.193,1.1556384189296587e-07,0.15891795955809038,0.0006539067659733076
447,TRMB,0.0022839085147486095,0.19098063680207308,0.05928475418516558,0.015926785777338373,0.05928475418516558,0.0028118437294602353,0.29156193895870736,0.4430341492898157,0.005014614975232325,0.1571826319109045,0.0239167217528943,0.15098887569801697,0.0015538914800422648,0.0009159921727269711,0.0687519583932292,0.0,0.0,0.160149363857536,0.003923440595839846
448,TFC,0.01342183512399841,0.20408738632819062,0.054315506496680384,0.10448960135588434,0.054315506496680384,0.0022154891870661605,0.2236983842010772,0.32880024176488365,0.03646129283170263,0.16283555524835625,0.04084466896714839,0.20208415776282812,0.1511065435484778,0.14661954895500734,0.25122349102773245,0.10400000000000001,3.603603671931194e-07,0.1607934830295537,0.1531580427262681
449,TYL,0.004051674939998032,0.22114715550543465,0.06407070995071484,0.009709504431340702,0.06407070995071484,0.0027829878645056834,0.2782764811490126,0.24871562405560593,0.001977852376468662,0.15654186718621751,0.01803562310104128,0.14847856483313546,0.0008493432175231716,0.0005733668109168812,0.06414610501833218,0.00033335000000000005,0.3896543318641352,0.1617706297610976,0.00019617202979199227
450,TSN,0.004273212643967469,0.2110576577008902,0.051505030344996136,0.017990183962430704,0.051505030344996136,0.001077285624969942,0.26355475763016156,0.23118766999093385,0.08558889753142015,0.15522589229400127,0.034677032985026654,0.14133579562942444,0.009463463918475726,0.005332818147643211,0.11424418135125095,0.0965,2.3174899476385092e-07,0.17671399513420813,0.012391533215194178
451,USB,0.018261736970317886,0.19918060321040382,0.0631949818744654,0.103977613784824,0.0631949818744654,0.002766956828419821,0.3393177737881508,0.3197340586279843,0.03784337004134769,0.1613926784804002,0.04081434627303766,0.19825880490700434,0.1837333251720621,0.18481825163688503,0.21965984526674526,0.0965,3.0319975722455567e-07,0.1598123479440035,0.20412353606622768
452,UBER,0.04534359549451982,0.1837824219593541,0.05830719726284062,0.04952597012817344,0.05830719726284062,0.007213966238638004,0.31741472172351887,0.40163191296464196,0.051194170385229464,0.1521219792467665,0.08534019030522824,0.06664907883744449,0.00833305714737672,0.006959423879787581,0.07937912877747808,0.0,0.0,0.1606160012762733,0.0009285476076820968
453,UDR,0.0021393538972508857,0.18769945053626702,0.05926438841595048,0.010707200487270932,0.05926438841595048,0.002308469196364161,0.25565529622980254,0.2396494409187066,0.0014793236991853275,0.1566208474093018,0.014880443681660228,0.1477986545310645,0.002582629870060268,0.0017702121622143608,0.0689066431928674,0.084,2.9512271451160643e-07,0.1537410760579109,0.03913334315065358
454,ULTA,0.00623298134101004,0.20551503227199655,0.10669626491792596,0.02410097630733378,0.10669626491792596,0.0030266596130107894,0.2850987432675045,0.3946811725596857,0.01571143406885823,0.1596184800546047,0.028882984723426708,0.1579598821615442,0.001035741344568076,0.0009728507437904467,0.061999292555682976,0.05,0.0030443616000312475,0.16029793004427073,0.013731604334094046
455,UNP,0.04685090383985261,0.195077620750054,0.07781760417090954,0.06524751950849193,0.07781760417090954,0.003241475496561343,0.2610412926391382,0.3260803868238139,0.03697384042248332,0.17569616644058716,0.023251441844104964,0.2031306336015477,0.017891298659738014,0.015479019676415441,0.10343869623503948,0.26,1.2923268340718766e-07,0.16242970526063893,0.009305093279800166
456,UAL,0.002547482084352028,0.197387048012093,0.07260396725184311,0.06444864235019951,0.07260396725184311,0.002257169880889402,0.2976660682226212,0.46177092777274104,0.06990297621484423,0.16112699907552208,0.06739521993050038,0.15351536736578286,0.017952977059126806,0.0178855779657444,0.07794485810734417,0.1075,0.0001192339065399775,0.15880728273441552,0.019715288994095224
457,UPS,0.03849953571572849,0.19263622621589846,0.07242067532890718,0.11697150524345892,0.07242067532890718,0.0014940925632023598,0.2341113105924596,0.3173164097914778,0.16226634461865969,0.18436206702896984,0.08928214053962266,0.2485863782262674,0.01898076844009225,0.015180793803162802,0.11958393229208727,0.32400000000000007,2.7710469615195046e-07,0.16146552067961553,0.01530795739143513
458,URI,0.01210626133059786,0.2530052546968352,0.1283247118243656,0.028419723879806506,0.1283247118243656,0.003504384488369484,0.30915619389587073,0.5548504079782411,0.022463667253449053,0.16434539186632222,0.025931968003493174,0.1683507013146902,0.006553662616337241,0.005137459449359423,0.08193109686172532,0.296,6.213109779191715e-08,0.15976548478442948,0.009579734121508955
459,UNH,0.1523293769978711,0.24108021210739738,0.1050873691499328,0.35765421418735216,0.1050873691499328,0.0037031693358341752,0.31274685816876124,0.16500453309156848,0.5298202808367789,0.2174985528032417,0.32464082768825847,0.3239678142725234,0.06662624031484733,0.04720301927905762,0.33459854957763313,0.36450000000000005,9.009009179827986e-08,0.1597076536513381,0.020336500421769866
460,UHS,0.001639538230550999,0.23380401660388223,0.07592358763390494,0.029036646834504437,0.07592358763390494,0.003061927892399686,0.2865350089766607,0.3741311574493805,0.02072867073320506,0.1582467643272479,0.08942050299284991,0.1529755001538935,0.003252827903645423,0.002206962174909712,0.07479392696202736,0.04000000000000001,3.04442379180394e-08,0.16012244246799348,0.0005525054437738267
461,VLO,0.013711665759816671,0.22627588358087194,0.10728687222516395,0.0910984781610819,0.10728687222516395,0.001378669103384152,0.2175942549371634,0.4593532789362345,0.28697752487002093,0.1899694144685116,0.02095298163051191,0.24841049993404563,0.016212882039202313,0.011055138258374538,0.13177846332757256,0.20400000000000001,1.8577198239783226e-07,0.15847026682088303,0.007251826034643981
462,VTR,0.003969613512356307,0.19514960289848118,0.056576106879556845,0.014254365135411886,0.056576106879556845,0.0013049263373891857,0.2976660682226212,0.39286793593230585,0.005756241863511688,0.15400121823727114,0.02270107888145646,0.14661700743085784,0.006163080058508643,0.004014669570623814,0.08846596999014747,0.09000000000000001,2.454178362780727e-07,0.16053623419614726,0.0026352442668724292
463,VLTO,0.004175724460508137,0.1912385728339372,0.0625025457211519,0.01843155255817238,0.0625025457211519,0.002997803748056237,0.27289048473967686,0.43124811121184653,0.007165841077496214,0.15848532499287202,0.037751754167854305,0.15335707690278327,0.0008868914441740924,0.0004316567535220372,0.06611858575743382,0.0,2.9201615962201058e-08,0.1628046105372313,0.017191208458937925
464,VRSN,0.004678805988888543,0.1711435563980133,0.07260396725184311,0.011653013664771724,0.07260396725184311,0.004905497042273842,0.27289048473967686,0.27138108189785437,0.0013278748925369468,0.15811618181975273,0.016234770426882886,0.15295959196236203,4.315277359715202e-05,0.0009387593169275703,0.05062200184129343,0.1375,0.00046532804794047975,0.1602540581502014,0.011753974327620369
465,VRSK,0.009745561141062523,0.18209803968615784,0.06741069610199178,0.013631227710885915,0.06741069610199178,0.0034306417223745173,0.30197486535008977,0.24176488365064977,0.0028576575101322307,0.15911712357764318,0.020154281867635376,0.1554227674449281,0.001469861483706827,0.001501356794322064,0.06131927058937541,0.0665,3.3550792807635255e-08,0.16089219479120967,0.0091082673432422
466,VZ,0.05189153947290197,0.19369796290519953,0.06213596187528003,0.3492020055788991,0.06213596187528003,0.003090783757354238,0.2610412926391382,0.1208824418253249,0.2183812993818316,0.20549329969500868,0.3732359772701085,0.24916677659059927,0.10334672101290897,0.09700199695720675,0.35212960121460757,0.13175,4.1627835520584487e-07,0.15934571052526622,0.08483132474971719
467,VRTX,0.03304855062228891,0.2214290855867745,0.08478269724247485,0.029744271035627275,0.08478269724247485,0.0037704996873947965,0.2955116696588869,0.10849199153822908,0.013508822204937161,0.16538305354196006,0.036390265202282696,0.17624763663544826,0.004523706410612587,0.0012181904383271117,0.10061118020448048,0.0,0.0,0.1588282215929486,0.00026679396051710946
468,VFC,9.258939093855466e-06,0.18375842790987837,0.0525233188057513,0.03474959835457788,0.0525233188057513,0.0031645265233492042,0.20394973070017952,0.4650951949229375,0.00904900315224956,0.15678690567733128,0.07901487631373072,0.14807706986765157,0.0030132881043483696,0.003076641885361441,0.062481847108038696,0.0495,1.460080798110053e-07,0.158390499740757,0.00950049369960831
469,VTRS,0.0025882877211161736,0.19093864721549056,0.05961060649260723,0.03728637759966103,0.05961060649260723,0.002968947883101685,0.2502692998204668,0.338773043215473,0.025625250747124087,0.15956726656932288,0.043853286676814665,0.16531328320802005,0.01322180716477187,0.008543904466217042,0.12373911779432428,0.024,2.5784405583645613e-07,0.156453156782196,0.008177104108496211
470,VICI,0.00795361336023243,0.1947656981068695,0.06144352572196653,0.01779249938208397,0.06144352572196653,0.005161993619647639,0.32244165170556555,0.2801450589301904,0.003253280386457609,0.15916979721965424,0.02054811301874549,0.1568626390537748,0.009825026516478626,0.004493194624902554,0.12652152859657906,0.07925,3.473128366568168e-07,0.16004267538786743,0.11491889165418795
